hour,day_name,category,followers_count,duration_seconds,hashtag_count,caption_length,has_trending_audio,female_presence_score,face_count,brightness_score,colorfulness_score,engagement_rate,engagement_score,source,is_weekend,is_peak_hour,is_morning,is_high_eng_category,is_short_reel,followers_log,hashtag_optimal,engagement_potential,day_num,category_enc
21,Sunday,Tech,5000,90,23,104,1,0.83,4,0.53,0.53,0.1473,1267,tiktok_synthetic,1,1,0,0,0,8.517393171418904,0,3.7849572685675614,6,5
8,Wednesday,Lifestyle,150000,15,3,267,1,0.41,2,0.93,0.95,0.0949,10263,tiktok_synthetic,0,0,1,0,1,11.918397239722838,0,5.225358895889135,2,3
22,Sunday,Business,50000,30,21,34,1,0.69,4,0.64,0.82,0.1283,11995,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.7579193136841145,6,0
10,Wednesday,Entertainment,50000,30,7,241,1,0.3,2,0.76,0.41,0.1084,5681,tiktok_synthetic,0,0,1,1,1,10.819798284210286,1,4.621919313684114,2,2
13,Sunday,Lifestyle,15000,60,4,341,0,0.44,0,0.37,0.57,0.093,1678,tiktok_synthetic,1,0,0,0,0,9.61587214452889,0,4.122348857811556,6,3
17,Monday,Entertainment,50000,45,3,103,0,0.9,3,0.64,0.9,0.1017,5756,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.815919313684114,0,2
17,Saturday,Entertainment,500000,30,18,230,1,0.95,5,0.31,0.22,0.1368,174663,tiktok_synthetic,1,0,0,1,1,13.122365377402328,0,5.544946150960932,5,2
6,Friday,Sports,5000,7,23,306,1,0.72,5,0.57,0.67,0.1091,905,tiktok_synthetic,0,0,0,1,0,8.517393171418904,0,3.7989572685675617,4,4
6,Thursday,Entertainment,5000,60,4,212,1,0.37,4,0.34,0.39,0.1194,973,tiktok_synthetic,0,0,0,1,0,8.517393171418904,0,3.6269572685675615,3,2
20,Saturday,Business,5000,30,6,90,1,0.82,1,0.93,0.25,0.1477,813,tiktok_synthetic,1,1,0,0,1,8.517393171418904,1,3.8069572685675617,5,0
22,Tuesday,Business,5000,90,5,214,1,0.03,5,0.77,0.93,0.0911,797,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.7529572685675614,1,0
7,Tuesday,Sports,5000,30,19,86,1,0.1,2,0.85,0.85,0.1299,786,tiktok_synthetic,0,0,1,1,1,8.517393171418904,0,3.7669572685675616,1,4
22,Tuesday,Tech,50000,45,17,47,0,0.66,0,0.63,0.35,0.0944,10509,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.655919313684115,1,5
14,Wednesday,Lifestyle,15000,7,12,204,1,0.29,1,0.9,0.87,0.0943,3309,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.258348857811556,2,3
17,Thursday,Education,1000000,45,14,51,1,0.95,0,0.91,0.32,0.1222,236210,tiktok_synthetic,0,0,0,0,1,13.815511557963774,1,5.962204623185511,3,1
9,Tuesday,Lifestyle,5000,15,14,191,1,0.44,0,0.55,0.58,0.0974,952,tiktok_synthetic,0,0,1,0,1,8.517393171418904,1,3.720957268567562,1,3
18,Tuesday,Entertainment,15000,30,22,254,0,0.43,2,0.56,0.78,0.1102,2460,tiktok_synthetic,0,1,0,1,1,9.61587214452889,0,4.200348857811555,1,2
9,Sunday,Tech,1000000,15,9,204,0,0.68,0,0.66,0.63,0.1051,118820,tiktok_synthetic,1,0,1,0,1,13.815511557963774,1,5.92020462318551,6,5
12,Monday,Tech,150000,15,12,87,0,0.77,4,0.33,0.88,0.1045,27391,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.163358895889135,0,5
19,Friday,Lifestyle,15000,15,7,329,1,0.48,1,1.0,0.69,0.1148,2290,tiktok_synthetic,0,1,0,0,1,9.61587214452889,1,4.280348857811556,4,3
14,Friday,Business,50000,15,22,134,1,0.21,0,0.55,0.55,0.1214,4959,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.589919313684115,4,0
6,Friday,Business,150000,60,22,150,0,0.77,5,0.63,0.94,0.0608,14918,tiktok_synthetic,0,0,0,0,0,11.918397239722838,0,5.235358895889135,4,0
6,Saturday,Lifestyle,15000,30,13,36,1,0.32,5,0.83,0.23,0.1343,3838,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.122348857811557,5,3
9,Sunday,Lifestyle,5000,45,4,324,1,0.18,0,0.51,0.59,0.1098,934,tiktok_synthetic,1,0,1,0,1,8.517393171418904,0,3.6629572685675615,6,3
6,Sunday,Business,150000,7,18,330,1,0.63,3,0.44,0.73,0.1051,9662,tiktok_synthetic,1,0,0,0,0,11.918397239722838,0,5.127358895889135,6,0
15,Monday,Sports,15000,30,14,290,0,0.09,3,0.39,0.87,0.0897,2009,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.1163488578115555,0,4
7,Wednesday,Sports,5000,30,18,302,1,0.97,4,0.67,0.63,0.1503,1288,tiktok_synthetic,0,0,1,1,1,8.517393171418904,0,3.8609572685675615,2,4
20,Saturday,Entertainment,15000,90,6,251,1,0.63,5,0.3,0.91,0.164,5223,tiktok_synthetic,1,1,0,1,0,9.61587214452889,1,4.214348857811556,5,2
8,Monday,Education,15000,60,4,245,0,0.99,3,0.8,0.54,0.1035,1256,tiktok_synthetic,0,0,1,0,0,9.61587214452889,0,4.312348857811556,0,1
14,Tuesday,Tech,150000,30,12,212,1,0.34,0,0.62,0.45,0.1084,26439,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.049358895889134,1,5
22,Thursday,Entertainment,5000,45,15,336,1,0.97,5,0.67,0.98,0.1348,476,tiktok_synthetic,0,0,0,1,1,8.517393171418904,1,3.930957268567562,3,2
18,Saturday,Business,150000,15,21,151,0,0.15,0,0.48,0.73,0.0935,10985,tiktok_synthetic,1,1,0,0,1,11.918397239722838,0,5.039358895889135,5,0
8,Saturday,Tech,15000,30,17,103,0,0.04,1,0.42,0.54,0.078,1052,tiktok_synthetic,1,0,1,0,1,9.61587214452889,0,4.046348857811556,5,5
9,Tuesday,Education,15000,7,3,161,1,0.03,5,0.79,0.9,0.0905,1676,tiktok_synthetic,0,0,1,0,0,9.61587214452889,0,4.190348857811555,1,1
9,Tuesday,Entertainment,5000,15,19,262,0,0.46,3,0.45,0.75,0.1093,1232,tiktok_synthetic,0,0,1,1,1,8.517393171418904,0,3.7389572685675616,1,2
16,Thursday,Lifestyle,50000,15,22,76,0,0.08,2,0.85,0.71,0.0895,8524,tiktok_synthetic,0,0,0,0,1,10.819798284210286,0,4.655919313684115,3,3
12,Friday,Tech,500000,45,6,185,1,0.51,3,0.44,0.78,0.1015,62027,tiktok_synthetic,0,0,0,0,1,13.122365377402328,1,5.594946150960932,4,5
16,Saturday,Lifestyle,15000,30,22,112,1,0.33,0,0.73,0.79,0.1301,2707,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.216348857811556,5,3
16,Monday,Tech,5000,45,11,100,1,0.34,1,0.75,0.59,0.1199,659,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.7429572685675616,0,5
15,Wednesday,Education,50000,30,8,202,1,0.64,3,0.65,0.54,0.1078,8679,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.693919313684114,2,1
10,Tuesday,Sports,150000,7,5,175,0,0.16,1,1.0,0.93,0.091,14672,tiktok_synthetic,0,0,1,1,0,11.918397239722838,1,5.185358895889135,1,4
18,Tuesday,Education,5000,45,24,99,1,0.77,3,0.56,0.6,0.1329,720,tiktok_synthetic,0,1,0,0,1,8.517393171418904,0,3.792957268567562,1,1
17,Wednesday,Entertainment,50000,60,4,335,1,0.58,4,0.92,0.37,0.136,7613,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.701919313684114,2,2
15,Monday,Sports,50000,60,20,324,1,0.91,0,0.42,0.62,0.1035,10617,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.717919313684114,0,4
12,Tuesday,Entertainment,15000,30,21,277,1,0.36,0,0.54,0.23,0.1188,1493,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.072348857811556,1,2
17,Wednesday,Sports,15000,45,9,60,0,0.98,2,0.4,0.78,0.1001,2171,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.278348857811555,2,4
20,Sunday,Sports,5000,45,5,175,1,0.58,0,0.72,0.3,0.1756,912,tiktok_synthetic,1,1,0,1,1,8.517393171418904,1,3.726957268567562,6,4
10,Tuesday,Education,150000,15,20,183,0,0.97,2,0.75,0.29,0.0859,23562,tiktok_synthetic,0,0,1,0,1,11.918397239722838,0,5.169358895889135,1,1
19,Friday,Tech,50000,15,22,236,1,0.03,0,0.62,0.96,0.1224,6142,tiktok_synthetic,0,1,0,0,1,10.819798284210286,0,4.649919313684115,4,5
17,Friday,Lifestyle,15000,7,22,275,0,0.73,3,0.8,0.82,0.0892,846,tiktok_synthetic,0,0,0,0,0,9.61587214452889,0,4.316348857811556,4,3
16,Tuesday,Tech,15000,15,21,18,0,0.82,3,0.91,0.53,0.0913,1989,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.298348857811556,1,5
10,Sunday,Entertainment,15000,30,11,96,1,0.05,4,0.84,0.39,0.1274,4593,tiktok_synthetic,1,0,1,1,1,9.61587214452889,1,4.102348857811556,6,2
21,Tuesday,Entertainment,150000,90,18,103,1,0.58,3,0.47,0.87,0.1183,35685,tiktok_synthetic,0,1,0,1,0,11.918397239722838,0,5.151358895889135,1,2
23,Friday,Lifestyle,15000,30,8,61,1,0.8,1,0.52,0.97,0.0969,2029,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.304348857811556,4,3
17,Sunday,Tech,15000,45,23,188,1,0.56,3,0.57,0.61,0.1445,1871,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.194348857811556,6,5
10,Tuesday,Tech,15000,45,14,287,1,0.06,2,0.44,0.66,0.1069,1330,tiktok_synthetic,0,0,1,0,1,9.61587214452889,1,4.078348857811556,1,5
21,Sunday,Sports,15000,15,8,248,1,0.69,5,0.55,0.39,0.1768,5554,tiktok_synthetic,1,1,0,1,1,9.61587214452889,1,4.172348857811556,6,4
17,Monday,Tech,15000,7,15,82,1,0.06,4,0.47,0.67,0.0904,2564,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.086348857811556,0,5
7,Monday,Tech,5000,30,7,348,0,0.82,5,1.0,0.52,0.0819,443,tiktok_synthetic,0,0,1,0,1,8.517393171418904,1,3.874957268567562,0,5
11,Thursday,Business,5000,45,15,81,1,0.04,5,0.85,0.88,0.0926,544,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.760957268567562,3,0
9,Monday,Entertainment,150000,90,22,77,1,0.14,1,0.9,0.5,0.0895,28167,tiktok_synthetic,0,0,1,1,0,11.918397239722838,0,5.075358895889134,0,2
18,Saturday,Lifestyle,5000,30,9,14,1,0.28,1,0.95,0.72,0.1522,1334,tiktok_synthetic,1,1,0,0,1,8.517393171418904,1,3.796957268567562,5,3
15,Sunday,Lifestyle,5000,60,14,348,1,0.63,0,0.77,0.36,0.1209,831,tiktok_synthetic,1,0,0,0,0,8.517393171418904,1,3.7589572685675616,6,3
22,Saturday,Business,150000,30,23,247,1,0.98,2,0.42,0.27,0.1338,19861,tiktok_synthetic,1,0,0,0,1,11.918397239722838,0,5.101358895889135,5,0
19,Saturday,Entertainment,5000,45,6,130,1,0.12,5,0.83,0.23,0.1665,781,tiktok_synthetic,1,1,0,1,1,8.517393171418904,1,3.6429572685675615,5,2
20,Tuesday,Lifestyle,50000,30,7,220,1,0.14,3,0.31,0.53,0.1206,9251,tiktok_synthetic,0,1,0,0,1,10.819798284210286,1,4.5239193136841145,1,3
13,Tuesday,Sports,15000,7,18,271,1,0.37,3,0.38,0.33,0.1303,4828,tiktok_synthetic,0,0,0,1,0,9.61587214452889,0,4.062348857811556,1,4
23,Wednesday,Lifestyle,5000,7,6,334,1,0.84,0,0.32,0.99,0.0873,623,tiktok_synthetic,0,0,0,0,0,8.517393171418904,1,3.836957268567562,2,3
8,Sunday,Entertainment,15000,7,10,67,0,0.47,3,0.39,0.84,0.1238,2941,tiktok_synthetic,1,0,1,1,0,9.61587214452889,1,4.186348857811556,6,2
22,Saturday,Entertainment,5000,30,18,52,1,0.32,1,0.83,0.75,0.149,1658,tiktok_synthetic,1,0,0,1,1,8.517393171418904,0,3.7869572685675617,5,2
12,Saturday,Lifestyle,150000,45,10,206,1,0.56,3,0.92,0.84,0.1204,28001,tiktok_synthetic,1,0,0,0,1,11.918397239722838,1,5.2313588958891355,5,3
18,Monday,Sports,15000,15,19,81,0,0.26,5,0.5,0.41,0.119,1664,tiktok_synthetic,0,1,0,1,1,9.61587214452889,0,4.080348857811556,0,4
21,Friday,Entertainment,5000,30,16,100,1,0.4,3,0.38,0.9,0.1576,698,tiktok_synthetic,0,1,0,1,1,8.517393171418904,0,3.742957268567562,4,2
10,Sunday,Sports,5000,15,14,46,1,0.33,1,0.49,1.0,0.1359,1517,tiktok_synthetic,1,0,1,1,1,8.517393171418904,1,3.7709572685675616,6,4
9,Friday,Entertainment,15000,45,5,323,1,0.8,2,0.75,0.43,0.113,2554,tiktok_synthetic,0,0,1,1,1,9.61587214452889,1,4.242348857811557,4,2
15,Sunday,Business,5000,45,22,246,1,0.92,5,0.55,0.99,0.1495,1622,tiktok_synthetic,1,0,0,0,1,8.517393171418904,0,3.8989572685675618,6,0
18,Sunday,Lifestyle,15000,45,4,302,0,0.76,2,0.97,0.46,0.1259,2072,tiktok_synthetic,1,1,0,0,1,9.61587214452889,0,4.284348857811556,6,3
15,Thursday,Education,15000,30,15,163,1,0.44,1,0.39,0.21,0.1106,1885,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.054348857811556,3,1
19,Wednesday,Sports,150000,15,23,179,0,0.5,1,0.99,0.49,0.1005,17076,tiktok_synthetic,0,1,0,1,1,11.918397239722838,0,5.163358895889135,2,4
17,Friday,Business,15000,60,13,281,0,0.13,5,0.31,1.0,0.0516,1792,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.134348857811555,4,0
6,Thursday,Lifestyle,50000,15,14,119,1,0.75,4,0.62,0.71,0.1261,4521,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.743919313684115,3,3
12,Monday,Lifestyle,150000,15,20,160,0,0.6,4,0.48,0.76,0.0844,25952,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.135358895889135,0,3
14,Wednesday,Lifestyle,5000,15,11,140,0,0.9,3,0.7,0.39,0.1129,613,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.804957268567562,2,3
13,Wednesday,Tech,150000,45,9,277,1,0.2,5,0.37,0.32,0.1118,14239,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,4.945358895889135,2,5
18,Saturday,Lifestyle,150000,45,8,32,1,0.76,5,0.91,0.91,0.1682,22518,tiktok_synthetic,1,1,0,0,1,11.918397239722838,1,5.283358895889136,5,3
19,Sunday,Sports,15000,45,16,148,1,0.68,3,0.4,0.53,0.1548,4092,tiktok_synthetic,1,1,0,1,1,9.61587214452889,0,4.168348857811556,6,4
17,Sunday,Entertainment,1000000,30,20,317,1,0.27,4,0.71,0.2,0.1074,110380,tiktok_synthetic,1,0,0,1,1,13.815511557963774,0,5.762204623185511,6,2
13,Tuesday,Lifestyle,15000,15,16,248,1,0.67,3,0.32,0.44,0.1085,1665,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.1323488578115555,1,3
23,Sunday,Lifestyle,15000,60,7,201,0,0.92,2,0.52,0.36,0.089,1470,tiktok_synthetic,1,0,0,0,0,9.61587214452889,1,4.206348857811556,6,3
21,Sunday,Entertainment,150000,30,22,136,1,0.92,2,0.4,0.68,0.1729,16485,tiktok_synthetic,1,1,0,1,1,11.918397239722838,0,5.167358895889135,6,2
16,Sunday,Sports,15000,30,15,38,1,0.72,0,0.98,0.8,0.1542,3064,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.346348857811556,6,4
21,Saturday,Lifestyle,15000,30,3,130,0,0.05,4,0.31,0.6,0.1071,3738,tiktok_synthetic,1,1,0,0,1,9.61587214452889,0,4.038348857811555,5,3
19,Monday,Education,5000,15,14,207,1,0.87,2,0.55,0.35,0.121,901,tiktok_synthetic,0,1,0,0,1,8.517393171418904,1,3.7609572685675614,0,1
8,Sunday,Entertainment,150000,15,21,183,1,0.66,0,0.51,0.25,0.1243,16481,tiktok_synthetic,1,0,1,1,1,11.918397239722838,0,5.051358895889135,6,2
7,Saturday,Sports,150000,30,12,153,0,0.31,1,0.76,0.45,0.0999,22598,tiktok_synthetic,1,0,1,1,1,11.918397239722838,1,5.071358895889135,5,4
8,Wednesday,Education,50000,15,7,188,0,0.19,5,0.34,0.84,0.0881,6518,tiktok_synthetic,0,0,1,0,1,10.819798284210286,1,4.601919313684115,2,1
9,Saturday,Tech,500000,15,22,20,0,0.12,2,0.87,0.54,0.0813,36408,tiktok_synthetic,1,0,1,0,1,13.122365377402328,0,5.554946150960932,5,5
10,Sunday,Sports,15000,60,8,148,1,0.05,0,0.63,0.4,0.1374,2885,tiktok_synthetic,1,0,1,1,0,9.61587214452889,1,4.062348857811555,6,4
15,Thursday,Education,5000,30,14,262,1,0.75,3,0.62,0.22,0.1211,614,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.724957268567562,3,1
7,Saturday,Lifestyle,50000,30,23,323,1,0.24,5,0.46,0.6,0.1343,13498,tiktok_synthetic,1,0,1,0,1,10.819798284210286,0,4.5879193136841145,5,3
17,Friday,Lifestyle,150000,45,5,28,1,0.02,0,0.64,0.75,0.0958,26576,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.049358895889135,4,3
10,Monday,Business,5000,90,16,169,1,0.4,2,0.55,0.35,0.1173,588,tiktok_synthetic,0,0,1,0,0,8.517393171418904,0,3.6669572685675615,0,0
10,Monday,Business,5000,15,23,315,1,0.48,3,0.47,0.63,0.1168,751,tiktok_synthetic,0,0,1,0,1,8.517393171418904,0,3.7229572685675616,0,0
6,Wednesday,Sports,150000,60,6,131,1,0.17,3,0.42,0.54,0.1027,20477,tiktok_synthetic,0,0,0,1,0,11.918397239722838,1,4.993358895889134,2,4
9,Saturday,Entertainment,1000000,30,19,81,1,0.04,0,0.81,0.76,0.1043,144801,tiktok_synthetic,1,0,1,1,1,13.815511557963774,0,5.84820462318551,5,2
17,Wednesday,Sports,50000,15,19,64,1,0.19,0,0.4,0.89,0.1335,8764,tiktok_synthetic,0,0,0,1,1,10.819798284210286,0,4.623919313684115,2,4
17,Wednesday,Entertainment,15000,15,16,178,1,0.68,2,0.42,0.45,0.1213,2177,tiktok_synthetic,0,0,0,1,1,9.61587214452889,0,4.1563488578115555,2,2
21,Thursday,Entertainment,1000000,30,17,108,1,0.08,3,0.7,0.92,0.1034,169032,tiktok_synthetic,0,1,0,1,1,13.815511557963774,0,5.86620462318551,3,2
22,Tuesday,Sports,500000,45,9,79,1,0.56,4,0.46,0.77,0.1173,112070,tiktok_synthetic,0,0,0,1,1,13.122365377402328,1,5.6069461509609315,1,4
15,Wednesday,Business,15000,15,6,158,1,0.15,0,0.62,0.23,0.0902,3247,tiktok_synthetic,0,0,0,0,1,9.61587214452889,1,4.046348857811556,2,0
22,Tuesday,Education,150000,30,19,126,1,0.2,4,0.69,0.83,0.0968,9860,tiktok_synthetic,0,0,0,0,1,11.918397239722838,0,5.111358895889135,1,1
22,Tuesday,Lifestyle,150000,45,8,35,1,0.39,4,0.49,0.6,0.1123,21344,tiktok_synthetic,0,0,0,0,1,11.918397239722838,1,5.063358895889135,1,3
23,Monday,Lifestyle,500000,30,13,257,1,0.1,3,0.54,0.96,0.102,101216,tiktok_synthetic,0,0,0,0,1,13.122365377402328,1,5.568946150960931,0,3
7,Friday,Entertainment,150000,60,14,218,1,0.17,2,0.45,0.46,0.1168,12863,tiktok_synthetic,0,0,1,1,0,11.918397239722838,1,4.983358895889134,4,2
9,Friday,Entertainment,50000,60,17,236,1,0.35,4,0.62,0.67,0.1054,11585,tiktok_synthetic,0,0,1,1,0,10.819798284210286,0,4.655919313684115,4,2
16,Saturday,Entertainment,50000,30,14,123,0,0.33,2,0.99,0.96,0.0964,5021,tiktok_synthetic,1,0,0,1,1,10.819798284210286,1,4.783919313684115,5,2
22,Thursday,Tech,15000,90,13,203,0,0.75,0,0.55,0.42,0.0664,1552,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.190348857811555,3,5
17,Thursday,Entertainment,50000,7,19,330,1,0.07,3,0.76,0.58,0.1183,11385,tiktok_synthetic,0,0,0,1,0,10.819798284210286,0,4.609919313684115,3,2
7,Friday,Education,150000,7,10,19,0,0.86,1,0.75,0.8,0.0661,17101,tiktok_synthetic,0,0,1,0,0,11.918397239722838,1,5.249358895889135,4,1
11,Saturday,Tech,1000000,30,14,104,1,0.82,3,0.85,0.75,0.1283,252165,tiktok_synthetic,1,0,0,0,1,13.815511557963774,1,6.01020462318551,5,5
14,Sunday,Entertainment,15000,30,11,130,1,0.77,1,0.8,0.87,0.1339,3663,tiktok_synthetic,1,0,0,1,1,9.61587214452889,1,4.334348857811556,6,2
10,Friday,Entertainment,50000,30,13,135,1,0.31,5,0.31,0.62,0.1283,14857,tiktok_synthetic,0,0,1,1,1,10.819798284210286,1,4.575919313684115,4,2
14,Saturday,Lifestyle,15000,30,5,46,1,0.82,0,0.52,0.46,0.1363,3155,tiktok_synthetic,1,0,0,0,1,9.61587214452889,1,4.206348857811555,5,3
13,Saturday,Business,50000,15,9,78,1,0.18,2,0.91,0.63,0.1025,6977,tiktok_synthetic,1,0,0,0,1,10.819798284210286,1,4.671919313684115,5,0
13,Saturday,Tech,50000,15,23,306,1,0.12,0,0.68,0.48,0.124,11338,tiktok_synthetic,1,0,0,0,1,10.819798284210286,0,4.583919313684115,5,5
11,Saturday,Sports,5000,60,5,183,1,0.04,3,0.37,0.34,0.1187,966,tiktok_synthetic,1,0,0,1,0,8.517393171418904,1,3.5569572685675617,5,4
8,Monday,Lifestyle,15000,60,23,54,1,0.94,1,0.49,0.64,0.1171,1985,tiktok_synthetic,0,0,1,0,0,9.61587214452889,0,4.260348857811556,0,3
10,Monday,Sports,5000,45,18,132,0,0.31,5,0.5,0.24,0.1096,1263,tiktok_synthetic,0,0,1,1,1,8.517393171418904,0,3.6169572685675617,0,4
14,Friday,Business,5000,45,12,36,0,0.92,1,0.91,0.23,0.075,733,tiktok_synthetic,0,0,0,0,1,8.517393171418904,1,3.8189572685675617,4,0
12,Saturday,Tech,150000,30,9,202,1,0.27,3,0.69,0.25,0.1263,23913,tiktok_synthetic,1,0,0,0,1,11.918397239722838,1,5.009358895889135,5,5
9,Wednesday,Lifestyle,15000,15,22,349,1,0.91,3,0.73,0.74,0.1024,1704,tiktok_synthetic,0,0,1,0,1,9.61587214452889,0,4.322348857811556,2,3
12,Saturday,Sports,15000,30,17,145,1,0.9,0,0.56,0.53,0.1432,4247,tiktok_synthetic,1,0,0,1,1,9.61587214452889,0,4.244348857811556,5,4
10,Wednesday,Lifestyle,5000,45,23,204,1,0.92,4,0.34,0.6,0.0989,601,tiktok_synthetic,0,0,1,0,1,8.517393171418904,0,3.778957268567562,2,3
16,Monday,Sports,5000,30,23,58,1,0.5,1,0.35,0.47,0.1181,535,tiktok_synthetic,0,0,0,1,1,8.517393171418904,0,3.6709572685675615,0,4
20,Saturday,Entertainment,150000,7,12,105,1,0.87,3,0.59,0.4,0.1442,27048,tiktok_synthetic,1,1,0,1,0,11.918397239722838,1,5.139358895889136,5,2
7,Tuesday,Sports,15000,90,14,130,0,0.95,0,0.42,0.49,0.1013,2785,tiktok_synthetic,0,0,1,1,0,9.61587214452889,1,4.218348857811556,1,4
18,Friday,Business,500000,60,20,258,1,0.32,4,0.37,0.35,0.1169,82469,tiktok_synthetic,0,1,0,0,0,13.122365377402328,0,5.456946150960932,4,0
21,Saturday,Lifestyle,15000,15,11,226,1,0.42,2,0.48,0.74,0.1551,3269,tiktok_synthetic,1,1,0,0,1,9.61587214452889,1,4.174348857811555,5,3
12,Thursday,Entertainment,15000,30,11,123,1,0.72,3,0.82,0.28,0.135,1729,tiktok_synthetic,0,0,0,1,1,9.61587214452889,1,4.210348857811556,3,2
13,Wednesday,Education,15000,90,6,23,1,0.3,4,0.35,0.61,0.1046,2558,tiktok_synthetic,0,0,0,0,0,9.61587214452889,1,4.098348857811556,2,1
11,Sunday,Sports,50000,7,7,71,1,0.75,2,0.61,0.58,0.1187,4491,tiktok_synthetic,1,0,0,1,0,10.819798284210286,1,4.715919313684115,6,4
12,Sunday,Entertainment,50000,30,9,52,1,0.07,5,0.88,0.44,0.1125,8353,tiktok_synthetic,1,0,0,1,1,10.819798284210286,1,4.605919313684115,6,2
23,Saturday,Sports,500000,30,9,249,1,0.52,2,0.49,0.28,0.1592,118885,tiktok_synthetic,1,0,0,1,1,13.122365377402328,1,5.506946150960932,5,4
12,Tuesday,Lifestyle,50000,30,13,105,1,0.12,0,0.51,0.76,0.0995,10739,tiktok_synthetic,0,0,0,0,1,10.819798284210286,1,4.605919313684115,1,3
8,Wednesday,Lifestyle,15000,60,12,36,1,0.29,1,0.92,0.66,0.0916,1176,tiktok_synthetic,0,0,1,0,0,9.61587214452889,1,4.2203488578115556,2,3
10,Tuesday,Lifestyle,150000,30,13,333,0,0.26,3,0.76,0.85,0.0616,5893,tiktok_synthetic,0,0,1,0,1,11.918397239722838,1,5.141358895889135,1,3
6,Sunday,Tech,500000,7,20,251,0,0.84,4,0.86,0.39,0.0816,33357,tiktok_synthetic,1,0,0,0,0,13.122365377402328,0,5.666946150960932,6,5
20,Friday,Sports,15000,7,14,249,1,0.19,5,0.5,0.83,0.1464,2349,tiktok_synthetic,0,1,0,1,0,9.61587214452889,1,4.150348857811556,4,4
8,Sunday,Education,5000,7,18,313,1,0.81,5,1.0,0.43,0.129,709,tiktok_synthetic,1,0,1,0,0,8.517393171418904,0,3.8549572685675617,6,1
13,Friday,Entertainment,50000,30,6,76,1,0.79,2,0.4,0.29,0.1272,10625,tiktok_synthetic,0,0,0,1,1,10.819798284210286,1,4.623919313684115,4,2
14,Friday,Education,15000,45,19,290,1,0.5,5,0.97,0.31,0.1262,2883,tiktok_synthetic,0,0,0,0,1,9.61587214452889,0,4.202348857811557,4,1
20,Monday,Tech,1000000,15,19,201,1,0.23,1,0.93,0.38,0.1132,236120,tiktok_synthetic,0,1,0,0,1,13.815511557963774,0,5.83420462318551,0,5
15,Sunday,Tech,15000,30,23,128,1,0.23,2,0.69,0.75,0.1295,2278,tiktok_synthetic,1,0,0,0,1,9.61587214452889,0,4.180348857811556,6,5
7,Sunday,Lifestyle,5000,45,7,161,0,0.46,3,0.71,0.4,0.0965,787,tiktok_synthetic,1,0,1,0,1,8.517393171418904,1,3.720957268567562,6,3
10,Tuesday,Tech,1000000,15,15,274,1,0.01,3,0.84,0.68,0.0825,49291,tiktok_synthetic,0,0,1,0,1,13.815511557963774,1,5.83220462318551,1,5
18,Saturday,Entertainment,150000,30,5,240,1,0.53,5,0.51,0.41,0.1433,52118,tiktok_synthetic,1,1,0,1,1,11.918397239722838,1,5.057358895889135,5,2
16,Thursday,Education,5000,45,19,258,0,0.95,0,0.67,0.49,0.1034,1052,tiktok_synthetic,0,0,0,0,1,8.517393171418904,0,3.8289572685675615,3,1
6,Thursday,Entertainment,500000,30,13,68,0,0.15,3,0.93,0.91,0.077,59767,tiktok_synthetic,0,0,0,1,1,13.122365377402328,1,5.646946150960932,3,2
20,Friday,Entertainment,15000,15,3,26,1,0.57,3,0.35,0.6,0.157,3355,tiktok_synthetic,0,1,0,1,1,9.61587214452889,0,4.150348857811556,4,2
